Country_ISO,Year,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds,mortality_cluster
BFA,2018,16.797792883627636,0.1718843355038726,0.0470352194400718,0.0010175071639665,0.0041682308433201,0.0455036882195451,3.879249924757099e-08,0.7701082216960736,2
PHL,2018,18.36874435419173,0.1447761121278127,0.0355854597729728,0.0343450193293641,0.0086426266757032,0.0531406483052186,1.9825099803482708e-08,0.6626879730752367,2
IND,2018,21.02001768372473,0.5646204687452122,0.0389625913811843,0.0360654810241889,0.0332310058100437,0.0600357427162392,1.0095199490434721e-07,0.9707789171582248,2
PRK,2018,17.02691024160226,0.4829810477287838,0.0163438113062615,0.0404982400374279,0.0372703663088978,0.0579232056515107,7.339239730677794e-08,2.624668592163159,2
SWE,2018,16.036615342097868,0.1196541125442058,0.0023118097075167,0.001165423629989,0.0060919284661311,0.0585811201921707,6.610919978147868e-09,1.1410330045520618,0
ISL,2018,12.594627680869786,0.101562237624056,0.0009429223090008,0.0006573219166061,0.0007726834032771,0.0582199990999992,5.408309985375091e-09,1.3532545070416904,0
CAN,2018,17.363424871775646,0.1472696445692906,0.0058634533106591,0.0069603176909408,0.0131183706778135,0.0457640240797626,1.1762499930821795e-08,1.264126727145683,0
CIV,2018,16.976105436412038,0.1812439872577168,0.0484380278910152,0.0014701997265509,0.0024000824963844,0.046797347140799,3.0850999524107915e-08,0.7701082216960736,2
TKM,2018,15.550674636589754,0.1247435778900694,0.0092394505148314,0.002892077908158,0.0052376445610219,0.0577631266820209,4.536159897116265e-08,1.5727739280625088,2
GMB,2018,14.460383361563691,0.1577518039893438,0.0219090738457343,0.0126146803000158,0.0040700939189999,0.0539702527521766,5.667629839389858e-08,0.7178397931503169,2
GHA,2018,17.18085254872527,0.2217890912471731,0.0405309611341473,0.0022410769101495,0.0042025289917101,0.0487416516361397,4.0826699166590316e-08,0.5335651107354801,2
QAT,2018,14.626831413426713,0.2271764785199963,0.0373829032994396,0.0171706421502516,0.0334569112377714,0.0808050060405339,5.67037983923396e-08,0.708035793053696,2
SAU,2018,17.315977805274695,0.1553756900528955,0.0126752919996402,0.0441284964129157,0.0164189030705931,0.067774070724167,5.781729832857997e-08,1.247032293786383,2
GNB,2018,14.43563849887074,0.1690759717327586,0.0487919622630535,0.0040092531927801,0.0025063165630421,0.0526514481615089,4.778759885817268e-08,0.7701082216960736,2
TGO,2018,15.857877665385589,0.2228183392384947,0.0344311161316698,0.0024282703636895,0.0047737077049466,0.0497589618999092,4.28461990821016e-08,0.4885800148186709,2
KGZ,2018,15.691259431786174,0.1326174717510376,0.0102567502385864,0.0072073942218132,0.0124592225348873,0.0593277249139913,1.686319985781625e-08,1.6486586255873816,2
NER,2018,16.929164908174666,0.1749630484235673,0.0309415933179519,0.0014646239145695,0.0057418181668964,0.051569712353085,5.7959998320319264e-08,0.2151113796169455,2
KGZ,2017,15.676847607481545,0.1354130160104003,0.011535013194458,0.0073252805005435,0.0124414768559118,0.0593744224137588,1.5346099882248612e-08,1.673351238177753,2
NER,2017,16.889339518305437,0.1689230978155868,0.0304761347614413,0.0013593137143623,0.005341830981918,0.0505912922136797,6.508009788229038e-08,0.1655144384775733,2
SLE,2017,15.628561592855048,0.2780135811106261,0.0684871845822115,0.0019410090225983,0.0056853228806064,0.0510765730009533,5.4638998507289895e-08,0.7178397931503169,2
GIN,2017,16.389795558539596,0.2640490213902837,0.083653049615697,0.0021537699714336,0.0056881109803052,0.0499460612473946,4.965309876728488e-08,0.262364264467491,2
EGY,2017,18.35421584010383,0.297517283065007,0.0145481752412197,0.0463620243367431,0.0367513465834022,0.0643466956587269,5.844419829213781e-08,0.8197798314933114,2
CAF,2017,15.447583330193751,0.2661379850187302,0.1454380246374814,0.0009894553275876,0.0039987921629495,0.0393042613283154,3.2294299478539116e-08,0.6931471805599453,2
LSO,2017,14.578748865374576,0.1719725509221279,0.0289967647163899,0.0234905850788238,0.017701010642233,0.0510098154875563,1.15547999332433e-08,0.7178397931503169,2
TCD,2017,16.519544139907754,0.1639888609689688,0.0814645830986266,0.0006246448687668,0.0032176468178245,0.0480961443356707,4.9851198757428976e-08,0.3646431135879093,2
YEM,2017,17.13628842955512,0.1765438705632786,0.0343928208832008,0.0162521356753343,0.0123828066173986,0.0614673305804315,3.8255299268266035e-08,0.4510756193602167,2
CMR,2017,17.00740382540864,0.2333953773072096,0.0712444072768459,0.0047152208530447,0.0040829533900669,0.0455564661130504,4.3746999043100025e-08,1.2947271675944,2
NZL,2017,15.240592276333109,0.0588645373054642,0.0062655116239347,0.0057586093359525,0.0026957890932055,0.0472721661760128,4.808289988440173e-09,1.308332819650179,0
FRA,2017,17.99427728739684,0.1512396632124508,0.0063179526389668,0.0030270189519483,0.0153389997241442,0.053372021227805,1.3089599914331189e-08,1.9629077254238845,0
ESP,2017,17.600818897715936,0.1346226186457814,0.0119102643736003,0.0069921587832692,0.0122242346623067,0.0588945839382677,1.0669299943083021e-08,1.3762440252663892,0
PAK,2017,19.086245920657237,0.5579997199435595,0.0367775483629572,0.0347786608695913,0.0353224179336281,0.0597271829257887,1.029439947012668e-07,0.4054651081081644,2
CHE,2017,15.94277496160376,0.1603730270952745,0.0091767406202781,0.0016860967396484,0.0158237327679371,0.0528500977959155,1.1335499935753222e-08,1.7316555451583495,0
OMN,2017,15.369478167602749,0.1566216082819056,0.0171521482700337,0.0136817347560111,0.0145531700323218,0.0677368590581983,4.9889998755493995e-08,0.7466879474879752,3
MNG,2017,14.930475126358708,0.1617563237379061,0.0068387354514432,0.0144073223079715,0.0082568581333763,0.0591364915184873,1.5128599885562733e-08,2.1633230256605382,3
AZE,2017,16.097655527704767,0.1336180113730105,0.0138481028784186,0.0078747208385283,0.005508330255146,0.056728712890083,1.6953299856292813e-08,1.6054298910365616,3
UZB,2017,17.219497871145624,0.1567102117147727,0.0136149001886901,0.0121823242402852,0.0259487063010871,0.0541417733593252,2.929029957103917e-08,1.6601310267496183,3
JPN,2017,18.615550874034398,0.1578624287564433,0.0110434608915375,0.0109284711298367,0.0210055064880158,0.0610013223421156,1.7873599840267215e-08,2.639771360348916,0
BHS,2017,12.545268740507256,0.0847080967249909,0.0015316793800117,0.0015239332236833,0.0009049544052166,0.0629919196386414,1.0065199949345877e-08,1.383791230901772,0
EST,2017,14.005667132355232,0.1331375380740006,0.0026435098469373,0.0079525445271052,0.0081639034682535,0.0555702885485483,8.192089966444832e-09,1.724550719534605,0
PRT,2017,16.027138303219903,0.1935420616575706,0.0120247292853829,0.0073919093970951,0.0159322421071056,0.0570325512106874,1.743429984802259e-08,1.4770487243883548,0
LUX,2017,13.305207997376884,0.1641962251007135,0.0059236365706474,0.002047269912096,0.0193837297669378,0.0488927598018419,1.4274099898125036e-08,1.7334238922150915,0
DNK,2017,15.459459048646384,0.1199534785402073,0.0018334172629517,0.0018774285276367,0.0092760808254194,0.0571708611704255,8.385709964839934e-09,1.2837077723447896,0
IRL,2017,15.340190140300454,0.105452757703398,0.0014942660282367,0.0026627567146314,0.0048640990664633,0.0606684596739454,7.2890299734350214e-09,1.3787660946990992,0
AFG,2017,17.34217622043291,0.1784506084981222,0.0147455234392661,0.002234317053597,0.0040067592087422,0.058393366022432,2.0575899788316173e-08,0.3506568716131693,3
NLD,2017,16.634046685536912,0.1413738390930938,0.0034507423344024,0.0026839599549361,0.0207867017595652,0.0516973585228511,1.2167199925979622e-08,1.4445632692438664,0
GBR,2017,17.958757230787985,0.1328379835219883,0.0029297849855275,0.0053957885151483,0.0216180891319381,0.0397391302265741,1.0276899947192663e-08,1.2612978709452054,0
ISR,2017,15.908174862326026,0.3004276150877227,0.0120264010599814,0.0875295985229862,0.0511147468988963,0.0591793799474512,4.5749698953482515e-08,1.420695787837223,0
USA,2017,19.597120634295653,0.1579928526475392,0.0178622371326982,0.0106990574181585,0.0181112997685858,0.0478066745832214,1.3186599913056792e-08,1.33500106673234,0
URY,2017,15.007237129339678,0.0864534756416101,0.0106203865137456,0.0014862160336122,0.0034768577190854,0.0484545941371973,7.099749974796775e-09,1.244154593958768,0
ITA,2017,17.869015485753593,0.1888456013589725,0.013507899156498,0.0048704142538997,0.0211169122648032,0.0580756047604338,1.5779499875503692e-08,1.4327007339340465,0
BEL,2017,16.26005885746853,0.1618978956461666,0.0040441374413466,0.0046592249344825,0.0248640447243117,0.0480999030685706,1.5144599885320546e-08,1.8961194845522975,0
CYP,2017,13.916968591835785,0.1206877781374998,0.0151077057324534,0.0087408531952008,0.0031091994260669,0.0699704567735203,1.2547499921280125e-08,1.181727195378616,0
DEU,2017,18.203404030042293,0.1532742490168104,0.0051715643787874,0.0029732415334759,0.0201315173235719,0.0516912038341664,1.2708299919249557e-08,2.192770226986839,0
TJK,2017,16.008075072945633,0.166647786673777,0.0178682192995583,0.0088990883923748,0.009154653990234,0.0553534736224172,2.4304299704650507e-08,1.6882490928583902,3
CRI,2017,15.398262681000183,0.1159792738557326,0.0352934355224446,0.0038692746926599,0.0091080346371272,0.0465986650613293,1.4253599898417444e-08,0.7654678421395714,0
PAN,2017,15.185142447932996,0.1168619538129342,0.0223656194357729,0.0020326777101892,0.0058051355481365,0.0522067216422289,1.662969986172654e-08,1.1474024528375415,0
BRB,2017,12.31357802432363,0.0754350505526691,0.0008940632063534,0.000467172857765,0.0003588566032663,0.0537088974540388,1.913289981696607e-08,1.958685340544036,0
AUT,2017,15.97560842747582,0.159258735184954,0.0091636105788219,0.0026376064557839,0.0169074501163111,0.053180154520678,1.2799299918088962e-08,2.124653884501384,0
CHL,2017,16.70384463787071,0.3574945672557546,0.0237067843823606,0.0612897944224302,0.0274184181071883,0.0527030572239933,3.8828699246166055e-08,1.128171090909654,0
ATG,2017,11.201637622434069,0.0746015606760054,0.00113617131286,0.0021093886745897,0.0003987175016115,0.0555007904310838,1.4990599887640957e-08,1.449269160281279,0
BRN,2017,12.863435148997947,0.1425167210075936,0.1006002689398685,0.0027044975473569,0.0068946472015242,0.0472292290808097,1.4715099891732916e-08,1.4678743481123135,0
MLT,2017,12.76802752422998,0.1088109071050796,0.0016447157132889,0.0055671317251316,0.004730900621384,0.069042589869156,9.680209953146768e-09,1.7029282555214391,0
KOR,2017,17.670232422190935,0.4201608941303124,0.0320363964879917,0.0715470265872785,0.0659054339863893,0.0592843574813029,7.88834968886969e-08,2.5847519847577165,0
LCA,2017,11.971354301513816,0.0757094313474227,0.00139497457039,0.0009466797572822,0.0004968905294512,0.0543801283097301,1.8165699835003672e-08,0.8415671856782186,0
BLZ,2017,12.83314441787974,0.1056128338229206,0.0427417522057021,0.000730487129299,0.0013096460391252,0.0504408149790948,1.5673699877167566e-08,0.712949807856125,0
TTO,2017,13.998892102772386,0.0819748988662142,0.0076645977822491,0.0007649353623341,0.0036893639196371,0.0545095697147235,1.92831998140791e-08,1.244154593958768,0
JAM,2017,14.815561905825234,0.1193533629357511,0.0135930110029078,0.0070638074639273,0.0074590589235079,0.0592502230070091,1.997279980054363e-08,0.9969486348916096,0
SVN,2017,14.545030313040083,0.1863995388441899,0.0182843498058071,0.0066652031012678,0.0172933857025633,0.0538350629193216,1.54898998800315e-08,1.706564623164823,0
ECU,2017,16.592252884533885,0.1615979383155673,0.0444569187314538,0.001448696132839,0.0082041289117749,0.0413195322896618,1.6279199867493826e-08,0.8754687373538999,0
TON,2017,11.113883434661837,0.0504939281294569,0.0005087895446453,0.0002603701007632,2.4299704759782883e-05,0.0504582447788755,6.2033099807594735e-09,1.247032293786383,0
SGP,2017,15.3902295413125,0.1502689576825487,0.0190669714736601,0.0436686554137537,0.013703222511843,0.0594598042785431,2.6164699657704242e-08,1.249901736214336,0
GRC,2017,16.123692465531295,0.1387470571185104,0.0114625986807325,0.0100152039963849,0.010467884028128,0.0610907631197503,1.1896999929230696e-08,1.6505798557652755,0
COL,2017,17.69876244080579,0.1746004010743249,0.0568918944379189,0.002774592256465,0.0085957345938592,0.0373612821889215,2.0301099793932676e-08,1.007957920399979,0
PER,2017,17.264878782214566,0.1333492930454006,0.0450840621925062,0.0026271889150201,0.0060416593653866,0.0414065850104765,1.287629991710045e-08,0.9669838461896731,0
VCT,2017,10.911224280591671,0.0756503927968944,0.0011604474203662,0.001140002949641,0.0003927738542497,0.0541779766275347,1.860779982687489e-08,1.4154485507724637,0
MUS,2017,13.97322387548333,0.0640406365886265,0.000746617211991,0.0009154398570437,0.000658493145792,0.0497361020908315,7.805829969534509e-09,1.5085119938441398,0
THA,2017,18.02269670860714,0.2741427807488998,0.054089110399128,0.0226221858573338,0.0152781454829189,0.051746290074192,3.739869930066864e-08,1.1378330018213911,0
BRA,2017,19.13228652543112,0.1400351233187162,0.0496333209937462,0.0059468573398361,0.0079350560056881,0.0462300444978108,1.4853099889692712e-08,1.205970806988609,0
ARG,2017,17.59916307788991,0.1138943761666109,0.0349671961082419,0.0015828925643008,0.0098915261539086,0.044657066734396,9.886379951129746e-09,1.790091412127358,0
MDV,2017,7.971921039915879,0.101402844498717,0.0010579601627359,0.0003442877261785,0.0001278358286522,0.053741920511609,1.4187099899363098e-08,1.7817091333745536,0
PRY,2017,15.712478781334958,0.1418556646603289,0.0763643557473957,0.0006433540034248,0.0032860270943669,0.042979597366283,1.2074499927103226e-08,0.636576829071551,0
DOM,2017,16.171810788464906,0.1270951466089228,0.026659918126423,0.0028266283194648,0.0119799114445569,0.0524898659092737,2.0239399795183346e-08,0.9082585601768908,0
MEX,2017,18.67714957243733,0.226068506259767,0.0649089153456665,0.2294520826204785,0.0229540074578352,0.0536617180435064,4.1241399149573495e-08,0.688134638736401,0
KEN,2017,17.693316674968848,0.3014955202172112,0.0481832600403725,0.0044157800766679,0.0102960107029641,0.0457902805134634,3.418829941558008e-08,0.8754687373538999,0
CUB,2017,16.212660445759525,0.0976840689893626,0.0137988760895153,0.0028687781182765,0.0031486836886317,0.0591325711452098,1.2874199917127488e-08,1.6428726885203375,0
SLV,2017,15.621182644674445,0.1894645232920967,0.0873179880629834,0.0095405706753081,0.0151483058641042,0.0522103805433647,2.3864499715242824e-08,0.7275486072772778,0
GRD,2017,11.335603986922154,0.0757382280641295,0.0010833849265607,0.0005304033112908,0.0003266746360303,0.053813109152983,1.8702999825098892e-08,1.4655675420143983,0
WSM,2017,12.05227842716298,0.051217316251285,0.0005576554812748,0.0002800527815587,8.899603973497398e-05,0.0442785490559967,5.7022199837423434e-09,1.247032293786383,0
TZA,2017,17.847975904404283,0.1386535222174829,0.0347054635852268,0.001186093313141,0.0020663506262989,0.0420484705077969,1.3127099913839624e-08,0.5197853651374625,0
VEN,2017,17.26183837419514,0.1337310119492594,0.070489474351322,0.0024236485895375,0.0070420147095875,0.0487673397176623,2.112269977691577e-08,0.6471032420585385,0
HRV,2017,15.187725926047614,0.1696034762779406,0.0198398491524574,0.0077264876686618,0.0122270312622495,0.0567136298372605,1.4224699898828956e-08,1.888583653863595,0
JOR,2017,15.868352258668144,0.2649446646771299,0.0181976183895788,0.0638184863497291,0.0384839244834666,0.0597761091816978,4.0551199177800114e-08,0.8960880245566356,0
PNG,2017,15.8617114825203,0.0869433956789528,0.1109804500021806,0.0051588183846064,0.0010017121188493,0.0315414738663844,9.094379958646128e-09,1.247032293786383,0
SUR,2017,13.213076132501248,0.0885505430322867,0.0399377512123454,0.0006198018831234,0.0002777754168364,0.0444648162765965,1.6142099869716303e-08,1.3428648031925547,0
CZE,2017,16.17049947133356,0.172902610797509,0.0068738121297926,0.007722793316708,0.0194864675190224,0.0517858703268339,1.5528799879428184e-08,2.0425181875752383,0
LKA,2017,16.79022118590107,0.2269352329951995,0.0340943670189415,0.0181563002942542,0.0118198544815536,0.0544988242027918,3.5338499375595226e-08,1.56234630490025,0
SVK,2017,15.50386916608258,0.162463067437519,0.0103112290879017,0.0099863707977808,0.0157862302040641,0.0512309492686375,1.3673299906520436e-08,1.9198594718553708,0
FJI,2017,13.560492597208365,0.058328666715754,0.0084371677872753,0.0020591005965554,0.0005444677505298,0.0473888444187831,6.596969978239993e-09,1.0612565021243408,0
RUS,2017,18.791508815913478,0.137609381189802,0.0049943365128286,0.0110785614882952,0.017926561722407,0.0514949585568496,1.1226499936982851e-08,2.105352923464337,0
LVA,2017,14.452872729367442,0.1451054421565105,0.0029814729889713,0.0028946374916433,0.0058392612818211,0.0554358893373962,1.1097099938427189e-08,1.8825138324965192,0
LTU,2017,14.85160563061386,0.1402570815126722,0.0026917310393654,0.0038536352006031,0.006347846722009,0.0553572650827228,1.1103699938353925e-08,2.0228711901914416,0
NIC,2017,15.63460413495234,0.1060832126494344,0.0540262357988038,0.007295444412351,0.003353236612763,0.0463612322897179,1.4426499895938052e-08,0.6523251860396903,0
TUR,2017,18.162083362016173,0.1403342472731168,0.0144784939238669,0.0091050410230931,0.0147996252832747,0.056589332034624,1.5514899879643942e-08,1.3137236682850553,0
SYC,2017,11.098438885485336,0.0711747326957079,0.0007367655216152,0.0003339052474376,0.000134423964694,0.0465388276807987,7.1043399747641765e-09,1.3056264580524355,1
SSD,2017,16.38222902270923,0.2258395689903464,0.117869213276319,0.0011093144831092,0.005510024893319,0.0401765864646071,2.979619955609324e-08,0.7178397931503169,1
